Citroen,Berlingo,Citroen Berlingo II (2-й рестайлинг),https://cars.av.by/citroen/berlingo/16507033,2015,с пробегом,79000,бензин,1600,серебристый,легковой фургон,Механика,Передний,11 500
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16505737,2000,с пробегом,400000,дизель,2000,синий,минивэн,Механика,Передний,2 100
Citroen,Berlingo,Citroen Berlingo I 1.8,https://cars.av.by/citroen/berlingo/16497658,1999,с пробегом,322118,бензин,1800,синий,минивэн,Механика,Передний,2 500
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16255955,1999,с пробегом,338000,бензин,1400,зеленый,легковой фургон,Механика,Передний,2 404
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16476911,2005,с пробегом,225000,дизель,1600,красный,минивэн,Механика,Передний,4 000
Citroen,Berlingo,Citroen Berlingo II (2-й рестайлинг),https://cars.av.by/citroen/berlingo/16364304,2015,с пробегом,138000,бензин,1600,другой,легковой фургон,Механика,Передний,12 000
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16463647,1999,с пробегом,250000,бензин,1800,синий,минивэн,Механика,Передний,1 300
Citroen,Berlingo,Citroen Berlingo II,https://cars.av.by/citroen/berlingo/16460027,2011,с пробегом,250000,бензин,1600,черный,минивэн,Механика,Передний,6 750
Citroen,Berlingo,Citroen Berlingo II,https://cars.av.by/citroen/berlingo/16457243,2008,с пробегом,156000,бензин,1600,серебристый,минивэн,Механика,Передний,5 500
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16456833,2001,с пробегом,390000,бензин,1400,серебристый,легковой фургон,Механика,Передний,2 500
Citroen,Berlingo,Citroen Berlingo II,https://cars.av.by/citroen/berlingo/16454323,2011,с пробегом,160000,бензин,1600,синий,минивэн,Механика,Передний,7 600
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16438140,2002,с пробегом,318772,бензин,1400,желтый,минивэн,Механика,Передний,2 200
Citroen,Berlingo,Citroen Berlingo I (рестайлинг),https://cars.av.by/citroen/berlingo/16405333,2010,с пробегом,280,дизель,1900,белый,легковой фургон,Механика,Передний,4 150
Citroen,Berlingo,Citroen Berlingo I,https://cars.av.by/citroen/berlingo/16432177,2002,с пробегом,350000,дизель,1900,серебристый,минивэн,Механика,Передний,2 600
Citroen,Berlingo,Citroen Berlingo II (рестайлинг),https://cars.av.by/citroen/berlingo/16413037,2015,с пробегом,106000,бензин,1600,белый,легковой фургон,Механика,Передний,9 999
Citroen,Berlingo,Citroen Berlingo I Berlingo I,https://cars.av.by/citroen/berlingo/16390367,1997,с пробегом,270000,бензин,1400,красный,легковой фургон,Механика,Передний,1 800
Citroen,BX,Citroen BX 14 RE,https://cars.av.by/citroen/bx/16405891,1989,с пробегом,215350,бензин,1360,белый,хэтчбек 5 дв.,Механика,Передний,1 000
Citroen,BX,Citroen BX,https://cars.av.by/citroen/bx/16458783,1990,с пробегом,305000,дизель,1900,красный,хэтчбек 5 дв.,Механика,Передний,454
Citroen,C-Crosser,Citroen C-Crosser XL,https://cars.av.by/citroen/c-crosser/16543124,2009,с пробегом,123456,бензин,2400,черный,внедорожник 5 дв.,Автомат,Подключаемый полный,9 400
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16385105,2007,с пробегом,198000,дизель,2200,серый,внедорожник 5 дв.,Механика,Подключаемый полный,11 600
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16432084,2008,с пробегом,228000,дизель,2200,черный,внедорожник 5 дв.,Механика,Подключаемый полный,9 500
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16403539,2008,с пробегом,175000,бензин,2400,черный,внедорожник 5 дв.,Автомат,Подключаемый полный,9 999
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16558392,2008,с пробегом,280000,бензин,2400,синий,другой,Автомат,Подключаемый полный,9 900
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/15907089,2008,с пробегом,87000,бензин,2400,другой,внедорожник 5 дв.,Механика,Подключаемый полный,14 500
Citroen,C-Crosser,Citroen C-Crosser 2.4 i,https://cars.av.by/citroen/c-crosser/16579479,2010,с пробегом,120000,бензин,2400,коричневый,внедорожник 5 дв.,Автомат,Передний,11 350
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16591619,2008,с пробегом,306000,дизель,2200,серебристый,внедорожник 5 дв.,Механика,Подключаемый полный,10 550
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16589339,2011,с пробегом,238000,дизель,2200,белый,внедорожник 5 дв.,Автомат,Постоянный полный,12 500
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16580666,2011,с пробегом,160000,бензин,2400,серебристый,внедорожник 5 дв.,Автомат,Подключаемый полный,12 000
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16531904,2010,с пробегом,278300,дизель,2200,черный,внедорожник 5 дв.,Автомат,Подключаемый полный,11 800
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16476426,2010,с пробегом,122000,бензин,2400,черный,внедорожник 5 дв.,Автомат,Подключаемый полный,9 900
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16394526,2008,с пробегом,230000,дизель,2222,черный,внедорожник 5 дв.,Механика,Подключаемый полный,12 000
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16567180,2008,с пробегом,175000,бензин,2400,черный,внедорожник 5 дв.,Автомат,10 000
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/14536916,2009,с пробегом,172000,дизель,2200,серый,внедорожник 5 дв.,Автомат,Подключаемый полный,9 978
Citroen,C-Crosser,Citroen C-Crosser,https://cars.av.by/citroen/c-crosser/16521801,2009,с пробегом,20000,бензин,2400,черный,внедорожник 5 дв.,Автомат,8 000
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16445231,2013,с пробегом,70000,бензин,1600,черный,седан,Механика,Передний,7 700
Citroen,C-Elysee,Citroen C-Elysee Exclusive,https://cars.av.by/citroen/c-elysee/16590290,2013,с пробегом,92000,бензин,1600,серый,седан,Механика,Передний,6 950
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16156191,2013,с пробегом,130000,бензин,1600,другой,седан,Механика,Передний,7 300
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16529880,2013,с пробегом,106320,бензин,1600,серый,седан,Механика,Передний,7 469
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16506309,2013,с пробегом,89000,бензин,1600,серый,седан,Механика,Передний,7 450
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/15827284,2015,с пробегом,45000,бензин,1200,серебристый,седан,Механика,Передний,8 500
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16286045,2013,с пробегом,397000,бензин,1200,белый,седан,Механика,Передний,4 600
Citroen,C-Elysee,Citroen C-Elysee Lx,https://cars.av.by/citroen/c-elysee/16080864,2014,с пробегом,58700,бензин,1600,черный,седан,Автомат,Передний,8 200
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16242637,2015,с пробегом,78750,бензин,1598,другой,седан,Механика,Передний,8 400
